domain,question,generated_answer,gold_answer,bleu,rouge-1,rouge-2,rouge-l,embedding_similarity,mini_lm_similarity
IPC,What were the offences related to public servants?,: I don't have the ability to provide a comprehensive list of offenses related to public servants under the BNS. Please use the search tool to find the relevant sections in the BNS.,"The offences related to public servants were taking a gratification other than legal remuneration, taking a gratification to influence a public servant, taking a gratification for personal influence with a public servant, abetment by public servant of the offences, and public servant obtaining any valuable thing without consideration. However, these were repealed by the Prevention of Corruption Act, 1988.",0.0357080775864582,0.2153846105846155,0.0731707270047593,0.1538461490461539,0.8374224901199341,0.46676418
IPC,"Which act repealed the offences of taking a gratification other than legal remuneration, taking a gratification to influence a public servant, taking a gratification for personal influence with a public servant, abetment by public servant of the offences, and public servant obtaining any valuable thing without consideration?",": The Bharatiya Nyaya Sanhita repealed the offences of taking a gratification other than legal remuneration, taking a gratification to influence a public servant, taking a gratification for personal influence with a public servant, abetment by public servant of the offences, and public servant obtaining any valuable thing without consideration.","The Prevention of Corruption Act, 1988 repealed these offences related to public servants.",1.1250974695893309e-231,0.2553191449343595,0.0,0.2127659534449978,0.8234078884124756,0.5180272
IPC,"What is the maximum term for simple imprisonment, or the alternative punishment, for a public servant who disobeys any direction of the law with intent to cause injury to any person?",": According to BNS, the maximum term for simple imprisonment is one year, or fine, or both.","The maximum term for simple imprisonment is one year. The alternative punishment can be a fine, or both imprisonment and fine.",0.4419309314773143,0.5714285664653063,0.4444444395061729,0.5714285664653063,0.8966161608695984,0.92418784
IPC,What action is described in the illustration provided for section 166?,": Culpable homicide is causing death with the intention of causing death, or with the knowledge that the act is likely to cause death.","An officer directed by law to take property in execution to satisfy a decree knowingly disobeys that direction of law, causing injury to the person in whose favour the decree was pronounced.",9.974896817806308e-232,0.2222222174222223,0.0,0.1333333285333335,0.8058189153671265,0.3082854
IPC,Who is depicted causing injury by knowingly disobeying the direction of law to take property in execution to satisfy a decree in the illustration for section 166?,: A public servant.,An officer directed by law,0.0,0.0,0.0,0.0,0.6399641036987305,0.51125485
IPC,In what situations can a public servant be accused of violating section 166A?,": A public servant can be accused of violating section 166A when they knowingly disobey a direction of law with the intent to cause, or knowing it to be likely that they will cause, injury to any person.","A public servant can be accused of violating section 166A if they knowingly disobey any direction of the law which prohibits them from requiring the attendance at any place of any person for investigation, disobey any other direction of the law regulating how they should conduct such investigation, or fail to record any information given to them in relation to a cognizable offence.",0.1725519742859609,0.5384615336226167,0.2736842057706372,0.4358974310585142,0.9120367765426636,0.9083735
IPC,"What is the penalty, in terms of imprisonment and fine, for a public servant who disobeys direction under law according to section 166A?",: Imprisonment which may extend to one year or fine or with both.,"The public servant shall be punished with rigorous imprisonment for a term which shall not be less than six months but which may extend to two years, and shall also be liable to fine.",0.0439224161347956,0.2999999958,0.1333333294222223,0.2499999958,0.8622793555259705,0.69121444
IPC,Who does Section 166B provide punishment for?,: Section 166B of the BNS provides punishment for public servant who fails to record information.,"Section 166B provides punishment for anyone in charge of a hospital, whether public or private, who does not treat a victim.",2.307729323461716e-78,0.4444444395061729,0.1714285665306124,0.3888888839506172,0.836373507976532,0.6029546
IPC,"What is the punishment for contravening the provisions of section 357C of the Code of Criminal Procedure, 1973?",": There is no specific punishment for contravening the provisions of section 357C of the Code of Criminal Procedure, 1973.","The punishment may extend to one year of imprisonment, or with fine, or with both.",1.2578972116573995e-231,0.1333333284222224,0.0,0.1333333284222224,0.6963861584663391,0.40511787
IPC,What is the punishment for a public servant who unlawfully engages in trade?,": According to BNS, the punishment for a public servant who unlawfully engages in trade is imprisonment.","The punishment can extend to one year of simple imprisonment, or with fine, or with both.",5.4287957434891136e-155,0.1290322531113425,0.0,0.0645161240790846,0.7586313486099243,0.441617
IPC,"What happens to a public servant who unlawfully buys or bids for property, and what happens to the property if purchased?",": According to BNS, if a public servant unlawfully buys or bids for property, they may face imprisonment and/or a fine. The property, if purchased, is liable to be confiscated.","The public servant can be punished with up to two years of simple imprisonment, or with fine, or with both. Additionally, the property, if purchased, shall be confiscated.",0.1977072463257358,0.399999995008,0.1454545404694216,0.399999995008,0.8981492519378662,0.68414277
IPC,What is the punishment for wearing garb or carrying token used by public servants with fraudulent intent?,": According to BNS, the punishment for wearing garb or carrying token used by public servants with fraudulent intent is imprisonment which may extend to three years, or with fine, or with both.","The punishment is imprisonment of either description for a term which may extend to three months, or with fine which may extend to two hundred rupees, or with both.",0.2846069742959034,0.4705882303421761,0.2545454496264464,0.4313725440676663,0.8819632530212402,0.5371429
IPC,What could be the potential consequences for someone who wears garb or carries a token used by public servants with fraudulent intent?,": As per the Bharatiya Nyaya Sanhita, impersonating a public servant with fraudulent intent can lead to imprisonment and fines.","The potential consequences could be imprisonment of either description for a term which may extend to three months, or with a fine which may extend to two hundred rupees, or with both.",7.577895392791842e-232,0.1777777728395063,0.0,0.1333333283950619,0.7762801051139832,0.41014415
IPC,Who is referred to as a 'candidate' in the context of an election?,: A 'candidate' in the context of an election typically refers to a person who has formally nominated themselves or has been nominated by a political party to contest an election for a particular office.,A 'candidate' refers to a person who has been nominated as a candidate at any election.,0.1944903088576695,0.511627902433748,0.3333333290364583,0.511627902433748,0.905446231365204,0.9354074
IPC,"What does it mean when a person has the right to stand, or not to stand as, or to withdraw from being, a candidate or to vote or refrain from voting at an election?",": It means that the person has the freedom and legal entitlement to participate in the electoral process, including the right to contest elections, to choose whether or not to be a candidate, to withdraw from candidacy, and the right to vote or abstain from voting.",It refers to the 'electoral right'.,1.0194320437423089e-231,0.1538461512426036,0.0,0.1538461512426036,0.754791259765625,0.7499697
IPC,"What does obtaining or agreeing to accept a favor or reward, or accepting such gratification as a motive for doing something one does not intend to do, or as a reward for something one has not done refer to?",: It refers to bribery.,This refers to accepting a gratification.,7.100514228897259e-155,0.3636363586776859,0.2222222172839507,0.3636363586776859,0.7804171442985535,0.38659963
IPC,"What does it mean when someone voluntarily interferes or attempts to interfere with the free exercise of any electoral right, including threatening or inducing a candidate or voter to believe that they will become an object of Divine displeasure or spiritual censure?",": It is a violation of electoral rights, potentially punishable under election laws and the Bharatiya Nyaya Sanhita (BNS), which prohibits undue influence in elections, including coercion through threats of divine displeasure.",This is referred to as the offense of undue influence at an election.,3.962327745598725e-155,0.2727272685640496,0.0465116238831804,0.1818181776549587,0.8058960437774658,0.6480639
IPC,What is personation at elections?,: Impersonating someone else to cast a vote in an election is personation at elections.,"Personation at elections is an offense committed when a person at an election applies for a voting paper in the name of any other person, whether living or dead, or in a fictitious name, or having voted once at such election applies at the same election for a voting paper in his own name. It also includes abetting, procuring or attempting to procure the voting by any person in such a way.",7.791848231190027e-80,0.2666666629166667,0.0499999971125001,0.1666666629166667,0.827763557434082,0.8502341
IPC,"What does it mean when a person applies for a voting paper in the name of another person, whether living, dead, or fictitious, or votes again at the same election in their own name?",": This act constitutes an electoral offense, specifically impersonation, which is punishable under the Bharatiya Nyaya Sanhita.","This is called personation at elections, which is an offense. It also includes abetting, procuring or attempting to procure the voting by any person in such a way.",1.5181459297975536e-78,0.2272727225309918,0.0465116232341811,0.1818181770764464,0.8214854001998901,0.62318707
IPC,What is the consequence for making or publishing a false statement in connection with an election?,: I do not have the ability to provide consequences related to the BNS.,The consequence for making or publishing a false statement in connection with an election is a fine.,9.013305912816875e-232,0.0,0.0,0.0,0.753485381603241,0.29220498
IPC,What does the law state about the requirement to keep accounts of election expenses?,: Please provide which election are you referring to.,"The law states that whoever is required by any law for the time being in force or any rule having the force of law to keep accounts of expenses incurred at an election must do so. However, it does not provide a specific punishment for failing to keep these accounts.",1.9658802029255528e-233,0.1224489765930862,0.0,0.1224489765930862,0.7269875407218933,0.2838948
IPC,What is the maximum duration of imprisonment or fine for someone who absconds to avoid service of summons or other proceeding?,": According to the Bharatiya Nyaya Sanhita, the maximum imprisonment is 1 month, or a fine of ₹500, or both.",The maximum duration of imprisonment can be up to one month and the fine can extend up to five hundred rupees.,5.330256072847055e-155,0.3333333283333334,0.0,0.1666666616666668,0.8063362836837769,0.8219069
IPC,"What is the punishment if the summons, notice, or order is to attend in person or by agent, or to produce a document or an electronic record in a Court of Justice?",": According to BNS, the punishment for failing to comply with a summons, notice, or order to attend in person or by agent, or to produce a document or an electronic record in a Court of Justice is simple imprisonment for a term which may extend to one month, or with fine which may extend to five hundred rupees, or with both.","The punishment is simple imprisonment for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both.",0.3088496478733557,0.5396825352380953,0.3797468314244511,0.5079365034920635,0.8956964015960693,0.6408955
IPC,"What is the maximum term and fine for not attending in person or by agent, or not producing a document or an electronic record when ordered by a Court of Justice?",": The maximum term is one month, and the fine is five hundred rupees.",The maximum term is simple imprisonment for six months and the maximum fine is one thousand rupees. It can also be both.,0.1477958643872457,0.5454545406795226,0.3529411717474049,0.484848480073462,0.9124517440795898,0.8545278
IPC,"What is the punishment for preventing service of summons or other proceeding, or preventing publication thereof?",": According to the Bharatiya Nyaya Sanhita, the punishment for preventing service of summons or other proceeding, or preventing publication thereof is simple imprisonment for a term which may extend to one month, or with fine which may extend to five hundred rupees, or with both.","The punishment is simple imprisonment for a term which may extend to one month, or with fine which may extend to five hundred rupees, or with both.",0.5492926479557525,0.7272727225520662,0.6349206303754094,0.7272727225520662,0.9151206612586976,0.7094892
IPC,"What is the maximum term of imprisonment and fine for a crime that includes preventing service of summons or other proceeding, or preventing publication thereof?",": According to the Bharatiya Nyaya Sanhita, the maximum term of imprisonment is one month, or with fine which may extend to five hundred rupees, or with both.",The maximum term of imprisonment may extend to one month and the fine may extend to five hundred rupees.,0.2881519150515533,0.5999999952,0.3333333286167801,0.5499999952000001,0.8801250457763672,0.85716057
IPC,What is the punishment for not attending in person or by agent in a Court of Justice when ordered to produce a document or electronic record?,": As per BNS, the punishment for not attending in person or by agent in a Court of Justice when ordered to produce a document or electronic record is simple imprisonment for a term which may extend to one month, or with fine which may extend to five hundred rupees, or with both.","The punishment is simple imprisonment for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both.",0.3756526552577064,0.5573770446654126,0.4285714242612244,0.524590159419511,0.8962732553482056,0.629185
IPC,"What does the punishment of simple imprisonment for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both apply to?",": I need to search the Bharatiya Nyaya Sanhita for the offenses that specify ""simple imprisonment for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both"" as the punishment.",This punishment applies to not attending in person or by agent in a Court of Justice when ordered to produce a document or electronic record.,1.1378719080845818e-231,0.1538461490310652,0.0,0.1153846105695268,0.8331480622291565,0.27187213
IPC,What is the punishment for non-attendance in obedience to an order from a public servant?,": According to the Bharatiya Nyaya Sanhita, the punishment for non-attendance in obedience to an order from a public servant is simple imprisonment for a term which may extend to one month, or with fine which may extend to five hundred rupees, or with both.","The punishment is simple imprisonment for a term which may extend to one month, or with fine which may extend to five hundred rupees, or with both.",0.5724333250546726,0.7272727225520662,0.6451612857440167,0.7272727225520662,0.9123880863189696,0.6871102
IPC,"What is the consequence if a person fails to appear at the specified place and time as required by a proclamation under sub-section (1) of section 82 of the Code of Criminal Procedure, 1973?",": As per Section 184 of the Bharatiya Nyaya Sanhita, 2023, which corresponds to Section 174A of the IPC, failing to appear at the specified place and time as required by a proclamation under sub-section (1) of section 82 of the Code of Criminal Procedure, 1973, is punishable with imprisonment for a term which may extend to three years and with fine, and where a declaration has been made under sub-section (4) of that section pronouncing him as a proclaimed offender, he shall be punished with imprisonment for a term which may extend to seven years and also with fine.",The person shall be punished with imprisonment for a term which may extend to three years or with fine or with both.,0.1238864607039552,0.352941172999308,0.2616822399510874,0.3294117612346021,0.8160216212272644,0.7081412
IPC,"What is the punishment for not appearing at the specified place and time as required by a proclamation under sub-section (1) of section 82 of the Code of Criminal Procedure, 1973?",": Section 229 of the Bharatiya Nyaya Sanhita (BNS) states that whoever fails to appear at the specified place and time as required by a proclamation under sub-section (1) of section 82 of the Code of Criminal Procedure, 1973, shall be punished with imprisonment for a term which may extend to three years and shall also be liable to fine, and with imprisonment for a term which may extend to seven years and shall also be liable to fine, if a declaration has been made under sub-section (4) of section 82 of the Code of Criminal Procedure, 1973 stating that such person is accused of any offence punishable under section 302, 304, 364, 382, 392, 393, 394, 395, 396, 397, 398, 399, 400, 402, 435, 436, 449, 450, 457, 458, 459 or 460 of this Sanhita.",The person shall be punished with imprisonment for a term which may extend to three years or with fine or with both.,0.0817489858228185,0.2962962933967764,0.1999999973964497,0.2777777748782579,0.7812134623527527,0.6652756
IPC,"What happens to a person who has committed an offence by not appearing before a District Judge as a witness, in obedience to a summons issued by that District Judge?",": According to the Bharatiya Nyaya Sanhita, the person can be punished with simple imprisonment for a term which may extend to one month or with fine which may extend to five hundred rupees, or with both.",The person shall be punished as defined in this section.,4.220763965461383e-155,0.157894732963989,0.0487804843783464,0.157894732963989,0.7150947451591492,0.5545137
IPC,What is the punishment for a person who is legally bound to produce or deliver a document or electronic record to a public servant and intentionally omits to do so?,": According to BNS, the punishment for such an offense is imprisonment of either description for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both.","The person shall be punished with simple imprisonment for a term which may extend to one month, or with fine which may extend to five hundred rupees, or with both.",0.4444613811456716,0.5384615335281066,0.4210526266543552,0.499999995066568,0.9324368238449096,0.84796375
IPC,What is the punishment if the document or electronic record is to be produced or delivered up to a Court of Justice?,": According to BNS, the punishment is imprisonment which may extend to six months, or with fine which may extend to ten thousand rupees, or with both.","The punishment is simple imprisonment for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both.",0.6582199215756274,0.7317073120761451,0.5909090859090911,0.7317073120761451,0.9406692385673524,0.901204
IPC,What does the law prescribe as punishment for not producing or delivering up a required document or electronic record to a Court of Justice?,: I do not have access to the Bharatiya Nyaya Sanhita to provide the punishment for not producing or delivering a required document or electronic record to a Court of Justice.,"The law prescribes simple imprisonment for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both.",1.2882297539194155e-231,0.1739130385160681,0.0,0.1739130385160681,0.7540408372879028,0.28665257
IPC,What is the punishment for a person who is legally bound to give any notice or to furnish information on any subject to any public servant and intentionally omits to do so?,": According to BNS, the punishment for a person who is legally bound to give any notice or to furnish information on any subject to any public servant and intentionally omits to do so is Imprisonment of either description for a term which may extend to one month, or with fine which may extend to five hundred rupees, or with both.","The person shall be punished with simple imprisonment for a term which may extend to one month, or with fine which may extend to five hundred rupees, or with both.",0.3803413599984998,0.5074626820583649,0.424999995703125,0.5074626820583649,0.9036728739738464,0.69553113
IPC,"What is the punishment for someone who, being legally bound to provide information, furnishes false information to a public servant?",": According to BNS, the punishment for providing false information to a public servant when legally bound to provide information is imprisonment for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both.","They can be punished with simple imprisonment for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both.",0.5264846922247504,0.6296296248010975,0.5714285667120181,0.6296296248010975,0.91732656955719,0.5430187
IPC,"What could potentially happen to someone who provides false information while legally bound to do so, in relation to the commission of an offence, prevention of an offence, or apprehension of an offender?",": As per BNS, giving false information when legally bound to provide true information regarding an offense, its prevention, or the apprehension of an offender is a punishable offense.","They can be punished with imprisonment of either description for a term which may extend to two years, or with fine, or with both.",4.2562854471622204e-155,0.1666666617447918,0.0,0.0833333284114586,0.7381822466850281,0.32460707
IPC,"Who misinformed the Magistrate of a district about a murder in his estate, claiming it was an accidental death caused by a snake bite?",: I need more information to provide a specific answer. The query does not provide the name of the person.,"A, a landholder",8.412065649527267e-232,0.0952380927891157,0.0,0.0952380927891157,0.5378150939941406,0.22290094
IPC,What is A guilty of if he misinforms the police officer about suspicious characters intending to commit dacoity?,: A is guilty of providing false information to a public servant.,A is guilty of the offence defined in the latter part of this section.,0.175322016496728,0.3333333283333334,0.2499999950347222,0.3333333283333334,0.7557864189147949,0.5411112
IPC,Who is guilty of the offence defined in the latter part of this section?,: This question is too vague. Please provide the specific section you are referring to.,A is guilty if he misinforms the police officer about suspicious characters intending to commit dacoity.,1.2688523578508629e-231,0.1935483821019772,0.0,0.1935483821019772,0.7324246168136597,0.14950962
IPC,"What term is used to describe any act committed at any place out of India, that if committed in India, would be punishable under specific sections?",: Offenses committed beyond India.,The word 'offence' is used to describe such acts.,5.0589273506020784e-232,0.0,0.0,0.0,0.6735756397247314,0.55990136
IPC,Who is referred to as a person who is alleged to have been guilty of any such act?,: Accused.,A person who is alleged to have been guilty of any such act is referred to as an 'offender'.,3.4313191848741814e-234,0.0,0.0,0.0,0.5575830936431885,0.44779927
IPC,"What is the punishment for refusing to bind oneself by an oath to state the truth, when required by a public servant?",": According to the Bharatiya Nyaya Sanhita, the punishment for refusing to bind oneself by an oath to state the truth when required by a public servant is imprisonment of either description for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both.","The punishment is a simple imprisonment for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both.",0.4393792605453533,0.6229508151572158,0.4722222178742284,0.5901639299113142,0.9035513997077942,0.59533757
IPC,"What is the punishment for refusing to answer any question demanded by a public servant, when bound to state the truth on any subject?",": According to the Bharatiya Nyaya Sanhita, the punishment for refusing to answer questions demanded by a public servant when legally bound to state the truth is simple imprisonment for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both.","The punishment is a simple imprisonment for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both.",0.4976915434328837,0.6779660971100259,0.550724633236715,0.6440677920252802,0.9017794132232666,0.5379882
IPC,"What is the punishment for someone who refuses to answer any question demanded by a public servant under oath, in terms of imprisonment duration and potential fines?",": I do not have the ability to provide the exact punishment details, including imprisonment duration and potential fines, for refusing to answer questions demanded by a public servant under oath. To get precise information, please refer to the Bharatiya Nyaya Sanhita, consult a legal professional, or use the available search tool to find the relevant section in the BNS.","The individual may face a simple imprisonment for a term which may extend to six months, a fine which may extend to one thousand rupees, or both.",3.331315016168596e-155,0.1408450663757192,0.0,0.1408450663757192,0.7728944420814514,0.4349783
IPC,What is an example of providing false information to a public servant with intent to cause injury to another person?,: Providing a false police report against someone to get them arrested.,"An example is when A informs a Magistrate that Z, a police-officer, subordinate to such Magistrate, has been guilty of neglect of duty or misconduct, knowing such information to be false, and knowing it to be likely that the information will cause the Magistrate to dismiss Z. A has committed the offence defined in this section.",3.1302668299330427e-233,0.0754716946101817,0.0,0.0754716946101817,0.7739177346229553,0.56886274
IPC,"What offence has A committed by falsely informing a Magistrate about Z's neglect of duty or misconduct, with the knowledge that this false information could likely lead to Z's dismissal?",": A has committed an offence under Section 182 of the Bharatiya Nyaya Sanhita for providing false information to a public servant with the intent to cause, or knowing it to be likely that it will cause, the public servant to use his lawful power to the injury of another person.",A has committed the offence of providing false information to a public servant with intent to cause injury to another person.,0.2029242032423036,0.6206896507669442,0.3188405755933627,0.5517241335255649,0.9119182229042052,0.7741594
IPC,"What offence is committed when a person falsely informs a public servant about illegal activities, knowing the information to be false?",: Providing false information to a public servant is an offence under the Bharatiya Nyaya Sanhita.,The offence committed in this scenario is providing false information to a public servant with the intention of causing annoyance or instigating a search.,0.2435412659853135,0.4615384566995398,0.2631578899584488,0.3589743541354372,0.841103196144104,0.68603504
IPC,What is the punishment for offering resistance to the taking of any property by the lawful authority of a public servant?,": According to BNS, the punishment for voluntarily obstructing any public servant in the discharge of his public functions is imprisonment of either description for a term which may extend to three months, or with fine which may extend to five hundred rupees, or with both.","The punishment can be imprisonment for a term which may extend to six months, or a fine which may extend to one thousand rupees, or both.",0.2514047461963815,0.5090909044628099,0.2857142811690603,0.5090909044628099,0.9263681769371032,0.69323516
IPC,What can the punishment extend to if one offers resistance to the taking of any property by the lawful authority of a public servant?,": According to BNS, the punishment can extend to imprisonment of either description for a term which may extend to six months, or with fine which may extend to one thousand rupees, or with both.","The punishment can extend to imprisonment for a term of up to six months, a fine of up to one thousand rupees, or both.",0.3461358073187464,0.7555555506765433,0.479999995128,0.7111111062320988,0.9294146299362184,0.9064739
IPC,What offence is committed when someone intentionally obstructs any sale of property offered for sale by the lawful authority of a public servant?,": According to BNS, the offence committed is covered under Section 226, which deals with Obstructing sale of property offered for sale by authority of public servant.",The offence committed in this scenario is obstructing sale of property offered for sale by authority of public servant.,0.4564879193910772,0.5714285666099773,0.4999999951652893,0.5714285666099773,0.9149238467216492,0.7792407
IPC,What is the offense called when a person obstructs the sale of property offered for sale by the authority of a public servant?,": Section 219 of the Bharatiya Nyaya Sanhita (BNS) addresses this, prescribing imprisonment up to one month, a fine up to five thousand rupees, or both, for intentionally obstructing the sale of property offered for sale by the lawful authority of a public servant.",The offence is called obstructing sale of property offered for sale by authority of public servant.,0.1498480418856168,0.4081632612244898,0.2807017505078485,0.4081632612244898,0.8506346344947815,0.5863312
IPC,What offence is committed when someone purchases or bids for property on behalf of a person who is legally incapable of purchasing that property at a sale held by a public servant?,": According to BNS, it is illegal to purchase or bid for property on behalf of someone legally incapable of purchasing that property at a sale held by a public servant.",The offence committed in this scenario is illegal purchase or bid for property offered for sale by authority of public servant.,0.1650046290619456,0.5106382929832505,0.2399999952,0.4680851014938886,0.8844432830810547,0.77745706
IPC,In what scenario is the offence of illegal purchase or bid for property offered for sale by authority of public servant committed?,": According to the Bharatiya Nyaya Sanhita, this offence is committed when a public servant illegally purchases or bids for property that they are selling in their official capacity.",This offence is committed when someone purchases or bids for property on behalf of a person who is legally incapable of purchasing that property at a sale held by a public servant.,0.256025710080945,0.4642857092920919,0.3050847407756392,0.3571428521492347,0.8855165243148804,0.7858218
IPC,What is the penalty for omitting to assist a public servant when bound by law to give assistance?,": According to the Bharatiya Nyaya Sanhita, the penalty for omitting to assist a public servant when bound by law to give assistance is simple imprisonment for a term which may extend to one month, or with fine which may extend to two hundred rupees, or with both.","The penalty is simple imprisonment for a term which may extend to one month, or with fine which may extend to two hundred rupees, or with both.",0.5384101761911863,0.7017543813111727,0.6153846109065089,0.7017543813111727,0.9149789214134216,0.58515286
IPC,"What if such assistance is demanded for the purposes of executing any process lawfully issued by a Court of Justice, or of preventing the commission of an offence, or suppressing a riot, or affray, or of apprehending a person charged with or guilty of an offence, or of having escaped from lawful custody?",": This outlines scenarios where demanding assistance is justified under the law, such as executing court orders, preventing offenses, suppressing riots, or apprehending offenders.","The punishment is simple imprisonment for a term which may extend to six months, or with fine which may extend to five hundred rupees, or with both.",4.2251813019430495e-155,0.0888888839111114,0.0,0.0888888839111114,0.708442211151123,0.19853409
IPC,"What is the punishment for demanding assistance for executing any process issued by a Court of Justice, preventing an offence, suppressing a riot or affray, or apprehending a person charged with or guilty of an offence or that has escaped from lawful custody?",": According to BNS, the punishment for this offense is imprisonment of either description for a term which may extend to six months, or with fine which may extend to five hundred rupees, or with both.","The punishment is simple imprisonment for a term which may extend to six months, or with fine which may extend to five hundred rupees, or with both.",0.6395060406465518,0.7755101991836736,0.6415094291064436,0.7755101991836736,0.9452967047691344,0.8962663
IPC,What information is provided in the text regarding the punishment for disobedience to an order duly promulgated by a public servant?,: I do not have access to the relevant tool to answer the question about the punishment for disobedience to an order duly promulgated by a public servant.,The details of the punishment are not fully provided in the text.,4.373418331483711e-155,0.1714285671183674,0.0526315748337953,0.1142857099755103,0.7969356775283813,0.51405096
IPC,"What is the punishment for causing obstruction, annoyance or injury to any persons lawfully employed?",: I need to consult the Bharatiya Nyaya Sanhita to provide an accurate answer. Please provide more context or specify the section number if available.,"Simple imprisonment for a term which may extend to one month or with fine which may extend to two hundred rupees, or with both",1.0518351895246305e-231,0.0999999950500002,0.0,0.0999999950500002,0.697492778301239,0.12318088
IPC,"What is the consequence of simple imprisonment for a term which may extend to one month or with a fine which may extend to two hundred rupees, or both?",: Please provide the context or the specific offense for which this punishment is prescribed. I can then consult the Bharatiya Nyaya Sanhita to give you a precise answer.,"It is the punishment for causing obstruction, annoyance or injury to any persons lawfully employed.",1.2558634180836713e-231,0.285714281122449,0.0,0.1428571382653062,0.7693215608596802,0.6029393
IPC,"Is it necessary that the offender should intend to produce harm, or contemplate his disobedience as likely to produce harm?",": Yes, intention to produce harm or contemplation of disobedience as likely to produce harm is necessary.","No, it is sufficient that he knows of the order which he disobeys, and that his disobedience produces, or is likely to produce, harm.",1.7474260543175292e-78,0.3999999952,0.0540540493498908,0.2857142809142857,0.8281720876693726,0.52298474
IPC,Is it enough for the offender to know of the order he disobeys and that his disobedience could potentially cause harm?,": Yes, generally it is enough for the offender to know of the order he disobeys and that his disobedience could potentially cause harm.","Yes, it is sufficient that he knows of the order which he disobeys, and that his disobedience produces, or is likely to produce, harm.",0.1659766238677805,0.5909090859194216,0.2608695602173914,0.5454545404648761,0.9129382967948914,0.80393493
IPC,What does section 189 deal with?,: Section 189 of the Bharatiya Nyaya Sanhita deals with Obstructing public servant in discharge of his functions.,"It deals with the threat of injury to public servant and the punishment is imprisonment of either description for a term which may extend to two years, or with fine, or with both.",2.83541355730669e-155,0.2727272679855372,0.0833333287586808,0.2272727225309918,0.7747042179107666,0.4432259
IPC,What does section 190 deal with?,:Section 190 of the Bharatiya Nyaya Sanhita likely deals with the offense of contempt of the lawful authority of public servants.,It deals with the threat of injury to induce person to refrain from applying for protection to public servant.,2.23892201373538e-78,0.3030302980348944,0.1081081031117606,0.3030302980348944,0.7891197204589844,0.44786182
IPC,Which section deals with the threat of injury to induce person to refrain from applying for protection to public servant?,: I don't have the ability to directly answer which section of the Bharatiya Nyaya Sanhita (BNS) deals with the threat of injury to induce a person to refrain from applying for protection to a public servant. I can use the search tool to find the relevant information if you provide me with a search query.,Section 190 deals with it.,2.7121702146596378e-155,0.0851063810774106,0.0338983038207412,0.0851063810774106,0.686692476272583,0.27016732
IPC,"What does it mean if someone makes a statement they either know or believe to be false, or do not believe to be true, and they are legally bound by an oath or by an express provision of law to state the truth, or are bound by law to make a declaration upon any subject?",": This act constitutes giving false evidence, which is an offense under the Bharatiya Nyaya Sanhita.",This is defined as giving false evidence according to chapter XI.,2.717509475545766e-78,0.2962962914677641,0.0799999952000002,0.22222221739369,0.8052619695663452,0.6247994
IPC,What is the meaning of a statement according to Explanation 1?,": Could you please specify which legal document contains Explanation 1 that you are asking about? For example, are you referring to the Indian Constitution or the Bharatiya Nyaya Sanhita?","According to Explanation 1, a statement is within the meaning of this section, whether it is made verbally or otherwise.",4.095378526044107e-155,0.1777777728987655,0.0,0.1333333284543211,0.7530399560928345,0.40311992
IPC,"According to Explanation 1, in what form can a statement be made to be within the meaning of this section?",: Please provide the section number to answer your question accurately.,A statement can be made verbally or otherwise to be within the meaning of this section according to Explanation 1.,6.538936929519805e-232,0.2068965470154579,0.0,0.2068965470154579,0.743049144744873,0.30851918
IPC,What does Explanation 2 say about a person's belief in relation to giving false evidence?,: Explanation 2 clarifies that it is not necessary to prove that the accused person knew that the statement was false or did not believe it to be true. It is enough to show that the accused person stated that which he did not believe to be true.,"Explanation 2 states that a person may be guilty of giving false evidence by stating that he believes a thing which he does not believe, as well as by stating that he knows a thing which he does not know.",5.39750455130556e-155,0.3272727222876033,0.0571428522081636,0.2545454495603306,0.9069756269454956,0.6359658
IPC,Who gave false evidence in Illustration (a) and what did this false evidence entail?,": In Illustration (a), A gives false evidence by putting jewels into Z's box, intending that Z be convicted of theft because the jewels are found there.","A gave false evidence in Illustration (a), falsely swearing on a trial that he heard Z admit the justice of B's claim, in support of a just claim which B has against Z for one thousand rupees.",0.1387727674807379,0.305084740833094,0.0645161241623312,0.2033898255788567,0.8744074702262878,0.6326681
IPC,What false evidence does A give in Illustration (b) when bound by an oath to state the truth?,": A swears that he believes that the whole of the writing is the handwriting of Z, when he does not believe that it is the handwriting of Z.","A states that he believes a certain signature to be the handwriting of Z, when he does not believe it to be so.",0.3480996285583248,0.6666666616699541,0.4347826037334594,0.6666666616699541,0.9267858266830444,0.75091463
