domain,question,generated_answer,gold_answer,bleu,rouge-1,rouge-2,rouge-l,embedding_similarity,question_id,mini_lm_similarity
IndianConstitution,What is the description of Part b'Part XVI' - Article b'\nArticle\n332\n' - b'Reservation of seats for Scheduled Castes and Scheduled Tribes in the Legislative Assemblies of the States'? Please provide the full text of this article.,":Article 332 of the Indian Constitution pertains to the reservation of seats for Scheduled Castes and Scheduled Tribes in the Legislative Assemblies of the States. The specific text retrieved includes provisions for the representation of Scheduled Tribes and non-Scheduled Tribes in Assam, as well as the reservation of seats for women in the Legislative Assemblies of the States, including those belonging to Scheduled Castes or Scheduled Tribes.","b'\n(1) Seats shall be reserved for the Scheduled Castes and the Scheduled Tribes, except the Scheduled Tribes in the autonomous districts of Assam, in the Legislative Assembly of every State.\n(2) Seats shall be reserved also for the autonomous districts in the Legislative Assembly of the State of Assam.\n(3) The number of seats reserved for the Scheduled Castes or the Scheduled Tribes in the Legislative Assembly of any State under clause (1) shall bear, as nearly as may be, the same proportion to the total number of seats in the Assembly as the population of the Scheduled Castes in the State or of the Scheduled Tribes in the State or part of the State, as the case may be, in respect of which seats are so reserved, bears to the total population of the State.\n(3A) Notwithstanding anything contained in clause (3), until the taking effect, under article 170, of the re-adjustment, on the basis of the first census after the year 2026, of the number of seats in the Legislative Assemblies of the States of Arunachal Pradesh, Meghalaya, Mizoram and Nagaland, the seats which shall be reserved for the Scheduled Tribes in the Legislative Assembly of any such State shall be,\xe2\x80\x94\n(a) if all the seats in the Legislative Assembly of such State in existence on the date of coming into force of the Constitution (Fifty-seventh Amendment) Act, 1987 (hereafter in this clause referred to as the existing Assembly) are held by members of the Scheduled Tribes, all the seats except one;\n(b) in any other case, such number of seats as bears to the total number of seats, a proportion not less than the number (as on the said date) of members belonging to the Scheduled Tribes in the existing Assembly bears to the total number of seats in the existing Assembly.\n(3B) Notwithstanding anything contained in clause (3), until the re-adjustment, under article 170, takes effect on the basis of the first census after the year 2026, of the number of seats in the Legislative Assembly of the State of Tripura, the seats which shall be reserved for the Scheduled Tribes in the Legislative Assembly shall be, such number of seats as bears to the total number of seats, a proportion not less than the number, as on the date of coming into force of the Constitution (Seventy-second Amendment) Act, 1992, of members belonging to the Scheduled Tribes in the Legislative Assembly in existence on the said date bears to the total number of seats in that Assembly.\n(4) The number of seats reserved for an autonomous district in the Legislative Assembly of the State of Assam shall bear to the total number of seats in that Assembly a proportion not less than the population of the district bears to the total population of the State.\n(5) The constituencies for the seats reserved for any autonomous district of Assam shall not comprise any area outside that district.\n(6) No person who is not a member of a Scheduled Tribe of any autonomous district of the State of Assam shall be eligible for election to the Legislative Assembly of the State from any constituency of that district:\nProvided that for elections to the Legislative Assembly of the State of Assam, the representation of the Scheduled Tribes and non-Scheduled Tribes in the constituencies included in the Bodoland Territorial Areas District, so notified, and existing prior to the constitution of Bodoland Territorial Areas District, shall be maintained.\n'",9.893536406553396e-05,0.2210526285074792,0.121037461428963,0.1894736811390582,0.9228379726409912,Part b'Part XVI' - Article b'\nArticle\n332\n',0.74275917
IndianConstitution,What is the description of Part b'Part XVI' - Article b'\nArticle\n333\n' - b'Representation of the Anglo-Indian community in the Legislative Assemblies of the States'? Please provide the full text of this article.,": Article 333 of the Indian Constitution deals with the representation of the Anglo-Indian community in the Legislative Assemblies of the States. —Notwithstanding anything in article Assemblies of the States. — (1) Seats shall be reserved for women in the Legislative Assembly of every State. (2) As nearly as may be, one-third of the total number of seats reserved under clause (3) of article 332 shall be reserved for women belonging to the Scheduled Castes or the Scheduled Tribes. (3) As nearly as may be , one-third (including the number of seats reserved for women belonging to the Scheduled Castes and the Sceduled Tribes) of the total number of seats to be filled by direct election in the Legislative Assembly of every State shall be reserved for women.] 333. Representation of the Anglo-Indian community in the Legislative Assemblies of the States. —Notwithstanding anything in article","b'\nNotwithstanding anything in article 170, the Governor of a State may, if he is of opinion that the Anglo-Indian community needs representation in the Legislative Assembly of the State and is not adequately represented therein, nominate one member of that community to the Assembly.\n'",0.0442161797998308,0.2795698879593016,0.1492537269325018,0.2365591352711296,0.9097182750701904,Part b'Part XVI' - Article b'\nArticle\n333\n',0.5854879
IndianConstitution,What is the description of Part b'Part XVI' - Article b'\nArticle\n334\n' - b'Reservation of seats and special representation to cease after certain period'? Please provide the full text of this article.,": Article 334 states that the provisions of the Constitution relating to (a) the reservation of seats for the Scheduled Castes and the Scheduled Tribes in the House of the People and in the Legislative Assemblies of the States; and (b) the representation of the Anglo-Indian community in the House of the People and in the Legislative Assemblies of the States by nomination, shall cease after a certain period.","b'\nNotwithstanding anything in the foregoing provisions of this Part, the provisions of this Constitution relating to\xe2\x80\x94\n(a) the reservation of seats for the Scheduled Castes and the Scheduled Tribes in the House of the People and in the Legislative\nAssemblies of the States; and\n(b) the representation of the Anglo-Indian community in the House of the People and in the Legislative Assemblies of the States by nomination,\nshall cease to have effect on the expiration of a period of eighty years in respect of clause (a) and seventy years in respect of clause (b) from the commencement of this Constitution:\nProvided that nothing in this article shall affect any representation in the House of the People or in the Legislative Assembly of a State until the dissolution of the then existing House or Assembly, as the case may be.\n'",0.2691319793762844,0.579439247756136,0.412903221391051,0.4859813038309023,0.9502341747283936,Part b'Part XVI' - Article b'\nArticle\n334\n',0.7167932
IndianConstitution,What is the description of Part b'Part XVI' - Article b'\nArticle\n338\n' - b'National Commission for Scheduled Castes'? Please provide the full text of this article.,":Article 338 of the Indian Constitution establishes the National Commission for Scheduled Castes. It specifies that the Commission shall consist of a Chairperson, Vice-Chairperson, and three other Members, and outlines that their conditions of service and tenure of office shall be subject to the provisions of any law made by Parliament.","b'\n(1) There shall be a Commission for the Scheduled Castes to be known as the National Commission for the Scheduled Castes.\n(2) Subject to the provisions of any law made in this behalf by Parliament, the Commission shall consist of a Chairperson, Vice-Chairperson and three other Members and the conditions of service and tenure of office of the Chairperson, Vice-Chairperson and other Members so appointed shall be such as the President may by rule determine.\n(3) The Chairperson, Vice-Chairperson and other Members of the Commission shall be appointed by the President by warrant under his hand and seal.\n(4) The Commission shall have the power to regulate its own procedure.\n(5) It shall be the duty of the Commission\xe2\x80\x94\n(a) to investigate and monitor all matters relating to the safeguards provided for the Scheduled Castes\xc2\xa0 under this Constitution or under\nany other law for the time being in force or under any order of the Government and to evaluate the working of such safeguards;\n(b) to inquire into specific complaints with respect to the deprivation of rights and safeguards of the Scheduled Castes;\n(c) to participate and advise on the planning process of socio-economic development of the Scheduled Castes 1*** and to evaluate the progress of their development under the Union and any State;\n(d) to present to the President, annually and at such other times as the Commission may deem fit, reports upon the working of those safeguards;\n(e) to make in such reports recommendations as to the measures that should be taken by the Union or any State for the effective implementation of\xc2\xa0 those safeguards and other measures for the protection, welfare and socio-economic development of the Scheduled Castes; and\n(f) to discharge such other functions in relation to the protection, welfare and development and advancement of the Scheduled Castes\nas the President may, subject to the provisions of any law made by Parliament, by rule specify.\n(6) The President shall cause all such reports to be laid before each House of Parliament along with a memorandum explaining the action taken or proposed to be taken on the recommendations relating to the Union and the reasons for the non-acceptance, if any, of any of such recommendations.\n(7) Where any such report, or any part thereof, relates to any matter with which any State Government is concerned, a copy of such report shall be forwarded to the Governor of the State who shall cause it to be laid before the Legislature of the State along with a memorandum explaining the action taken or proposed to be taken on the recommendations relating to the State and the reasons for the non-acceptance, if any, of any of such recommendations.\n(8) The Commission shall, while investigating any matter referred to in sub-clause (a) or inquiring into any complaint referred to in sub-clause (b) of clause (5), have all the powers of a civil court trying a suit and in particular in respect of the following matters, namely :\xe2\x80\x94\n(a) summoning and enforcing the attendance of any person from any part of India and examining him on oath;\n(b) requiring the discovery and production of any document;\n(c) receiving evidence on affidavits;\n(d) requisitioning any public record or copy thereof from any\ncourt or office;\n(e) issuing commissions for the examination of witnesses and\ndocuments;\n(f) any other matter which the President may, by rule, determine.\n(9) The Union and every State Government shall consult the Commission on all major policy matters affecting Scheduled Castes.\n(10) In this article, references to the Scheduled Castes shall be construed as including references to the Anglo-Indian community.\n'",7.216429538531922e-06,0.2279411740141111,0.1142857124531445,0.2058823504846994,0.925318956375122,Part b'Part XVI' - Article b'\nArticle\n338\n',0.82434213
IndianConstitution,What is the description of Part b'Part XVI' - Article b'\nArticle\n338A\n' - b'National Commission for Scheduled Tribes'? Please provide the full text of this article.,: Article 338A of the Constitution states that there shall be a Commission for the Scheduled Tribes to be known as the National Commission for the Scheduled Tribes.,"b'\n(1) There shall be a Commission for the Scheduled Tribes to be known as the National Commission for the Scheduled Tribes.\n(2) Subject to the provisions of any law made in this behalf by Parliament, the Commission shall consist of a Chairperson, Vice-Chairperson and three other Members and the conditions of service and tenure of office of the Chairperson, Vice-Chairperson and other Members so appointed shall be such as the President may by rule determine.\n(3) The Chairperson, Vice-Chairperson and other Members of the Commission shall be appointed by the President by warrant under his hand and seal.\n(4) The Commission shall have the power to regulate its own procedure.\n(5) It shall be the duty of the Commission\xe2\x80\x94\n(a) to investigate and monitor all matters relating to the safeguards provided for the Scheduled Tribes under this Constitution or under any other law for the time being in force or under any order of the Government and to evaluate the working of such safeguards;\n(b) to inquire into specific complaints with respect to the deprivation of rights and safeguards of the Scheduled Tribes;\n(c) to participate and advise on the planning process of socioeconomic development of the Scheduled Tribes and to evaluate the\nprogress of their development under the Union and any State;\n(d) to present to the President, annually and at such other times as the Commission may deem fit, reports upon the working of those\nsafeguards;\n(e) to make in such reports recommendations as to the measures that should be taken by the Union or any State for the effective implementation of those safeguards and other measures for the protection, welfare and socio-economic development of the Scheduled Tribes; and\n(f) to discharge such other functions in relation to the protection, welfare and development and advancement of the Scheduled Tribes as\nthe President may, subject to the provisions of any law made by\xc2\xa0\xc2\xa0Parliament, by rule specify.\n(6) The President shall cause all such reports to be laid before each House of Parliament along with a memorandum explaining the action taken or proposed to be taken on the recommendations relating to the Union and the reasons for the non-acceptance, if any, of any such recommendations.\n(7) Where any such report, or any part thereof, relates to any matter with which any State Government is concerned, a copy of such report shall be forwarded to the Governor of the State who shall cause it to be laid before the Legislature of the State along with a memorandum explaining the action taken or proposed to be taken on the recommendations relating to the State and the reasons for the non-acceptance, if any, of any of such recommendations.\n(8) The Commission shall, while investigating any matter referred to in sub-clause (a) or inquiring into any complaint referred to in sub-clause (b) of clause (5), have all the powers of a civil court trying a suit and in particular in respect of the following matters, namely:\xe2\x80\x94\n(a) summoning and enforcing the attendance of any person from any part of India and examining him on oath;\n(b) requiring the discovery and production of any document;\n(c) receiving evidence on affidavits;\n(d) requisitioning any public record or copy thereof from any court or office;\n(e) issuing commissions for the examination of witnesses and documents;\n(f) any other matter which the President may, by rule, determine.\n(9) The Union and every State Government shall consult the Commission on all major policy matters affecting Scheduled Tribes.\n'",1.9397479372217078e-10,0.1244813262788175,0.0672645730128295,0.1161825710920955,0.8513550162315369,Part b'Part XVI' - Article b'\nArticle\n338A\n',0.7409574
IndianConstitution,What is the description of Part b'Part XVI' - Article b'\nArticle\n338B\n' - b'National Commission for Backward Classes'? Please provide the full text of this article.,": Article 338B deals with the National Commission for Backward Classes. The functions of the Commission include: to present reports to the President regarding the working of safeguards for socially and educationally backward classes; to make recommendations for the effective implementation of those safeguards and other measures for the protection, welfare, and socio-economic development of these classes; and to discharge other functions relating to their protection.","b'\n(1) There shall be a Commission for the socially and educationally backward classes to be known as the National Commission for Backward Classes.\n(2) Subject to the provisions of any law made in this behalf by Parliament, the Commission shall consist of a Chairperson, Vice-Chairperson and three other Members and the conditions of service and tenure of office of the Chairperson, Vice-Chairperson and other Members so appointed shall be such as the President may by rule determine.\n(3) The Chairperson, Vice-Chairperson and other Members of the Commission shall be appointed by the President by warrant under his hand and seal.\n(4) The Commission shall have the power to regulate its own procedure.\n(5) It shall be the duty of the Commission\xe2\x80\x94\n(a) to investigate and monitor all matters relating to the safeguards provided for the socially and educationally backward classes under this Constitution or under any other law for the time being in force or under any order of the Government and to evaluate the working of such safeguards;\n(b) to inquire into specific complaints with respect to the deprivation of rights and safeguards of the socially and educationally\nbackward classes;\n(c) to participate and advise on the socio-economic development of the socially and educationally backward classes and to evaluate the progress of their development under the Union and any State;\n(d) to present to the President, annually and at such other times as the Commission may deem fit, reports upon the working of those safeguards;\n(e) to make in such reports the recommendations as to the measures that should be taken by the Union or any State for the effective implementation of those safeguards and other measures for the protection, welfare and socio-economic development of the socially and educationally backward classes; and\n(f) to discharge such other functions in relation to the protection, welfare and development and advancement of the socially and educationally backward classes as the President may, subject to the provisions of any law made by Parliament, by rule specify.\n(6) The President shall cause all such reports to be laid before each House of Parliament along with a memorandum explaining the action taken or proposed to be taken on the recommendations relating to the Union and the reasons for the non-acceptance, if any, of any such recommendations.\n(7) Where any such report, or any part thereof, relates to any matter with which any State Government is concerned, a copy of such report shall be forwarded to the State Government which shall cause it to be laid before the Legislature of the State along with a memorandum explaining the action taken or proposed to be taken on the recommendations relating to the State and the reasons for the non-acceptance, it any, of any of such recommendations.\n(8) The Commission shall, while investigating any matter referred to in sub-clause (a) or inquiring into any complaint referred to in sub-clause (b) of clause (5), have all the powers of a civil court trying a suit and in particular in respect of the following matters, namely :\xe2\x80\x94\n(a) summoning and enforcing the attendance of any person from any part of India and examining him on oath;\n(b) requiring the discovery and production of any document;\n(c) receiving evidence on affidavits;\n(d) requisitioning any public record or copy thereof from any court or office;\n(e) issuing commissions for the examination of witnesses and documents;\n(f) any other matter which the President may by rule, determine.\n(9) The Union and every State Government shall consult the Commission on all major policy matters affecting the socially and educationally backward classes:\nProvided that nothing in this clause shall apply for the purposes of clause (3) of article 342A.\n'",7.828105433023389e-05,0.2518518491739369,0.1434262925959905,0.2222222195443073,0.933918297290802,Part b'Part XVI' - Article b'\nArticle\n338B\n',0.71718246
IndianConstitution,What is the description of Part b'Part XVI' - Article b'\nArticle\n339\n' - b'Control of the Union over the administration of Scheduled Areas and the welfare of Scheduled Tribes'? Please provide the full text of this article.,: Unable to retrieve the correct information for Article 339.,"b'\n(1) The President may at any time and shall, at the expiration of ten years from the commencement of this Constitution by order appoint a Commission to report on the administration of the Scheduled Areas and the welfare of the Scheduled Tribes in the States.\nThe order may define the composition, powers and procedure of the Commission and may contain such incidental or ancillary provisions as the President may consider necessary or desirable.\n(2) The executive power of the Union shall extend to the giving of directions to a State as to the drawing up and execution of schemes specified in the direction to be essential for the welfare of the Scheduled Tribes in the State.\n'",4.9834833756727134e-236,0.0779220756620003,0.0,0.0779220756620003,0.6475868225097656,Part b'Part XVI' - Article b'\nArticle\n339\n',0.28332645
IndianConstitution,What is the description of Part b'Part XVI' - Article b'\nArticle\n341\n' - b'Scheduled Castes'? Please provide the full text of this article.,": Article 342 A ins. by the Constitution (One Hundred and Second Amendment) Act, 2018, \ns. 4 (w.e.f. 15-8-2018).","b'\n(1) The President may with respect to any State or Union territory, and where it is a State, after consultation with the Governor thereof, by public notification, specify the castes, races or tribes or parts of or groups within castes, races or tribes which shall for the purposes of this Constitution be deemed to be Scheduled Castes in relation to that State or Union territory, as the case may be.\n(2) Parliament may by law include in or exclude from the list of Scheduled Castes specified in a notification issued under clause (1) any caste, race or tribe or part of or group within any caste, race or tribe, but save as aforesaid a notification issued under the said clause shall not be varied by any subsequent notification.\n'",2.5299002383933097e-233,0.0824742234116273,0.0,0.0618556667105964,0.8217511773109436,Part b'Part XVI' - Article b'\nArticle\n341\n',0.3646075
IndianConstitution,What is the description of Part b'Part XVII' - Article b'\nArticle\n343\n' - b'Official language of the Union.'? Please provide the full text of this article.,":Article 343(1) of the Constitution states: ""The official language of the Union shall be Hindi in Devanagari script. The form of numerals to be used for the official purposes of the Union shall be the international form of Indian numerals.""","b'\n(1) The official language of the Union shall be Hindi in Devanagari script. The form of numerals to be used for the official purposes of the Union shall be the international form of Indian numerals.\n(2) Notwithstanding anything in clause (1), for a period of fifteen years from the commencement of this Constitution, the English language shall continue to be used for all the official purposes of the Union for which it was being used immediately before such commencement:\nProvided that the President may, during the said period, by order authorise the use of the Hindi language in addition to the English language and of the Devanagari form of numerals in addition to the international form of Indian numerals for any of the official purposes of the Union.\n(3) Notwithstanding anything in this article, Parliament may by law provide for the use, after the said period of fifteen years, of\xe2\x80\x94\n(a) the English language, or\n(b) the Devanagari form of numerals,\nfor such purposes as may be specified in the law\n'",0.0380292772153807,0.399999996152,0.3439490411927462,0.399999996152,0.937660813331604,Part b'Part XVII' - Article b'\nArticle\n343\n',0.79322946
IndianConstitution,What is the description of Part b'Part XVII' - Article b'\nArticle\n344\n' - b'Commission and Committee of Parliament on official language.'? Please provide the full text of this article.,: Article 344 of the Indian Constitution discusses Language to be used in representations for redress of grievances.,"b'\n(1) The President shall, at the expiration of five years from the commencement of this Constitution and thereafter at the expiration of ten years from such commencement, by order constitute a Commission which shall consist of a Chairman and such other members representing the different languages specified in the Eighth Schedule as the President may appoint, and the order shall define the procedure to be followed by the Commission.\n(2) It shall be the duty of the Commission to make recommendations to the President as to\xe2\x80\x94\n(a) the progressive use of the Hindi language for the official purposes of the Union;\n(b) restrictions on the use of the English language for all or any of the official purposes of the Union;\n(c) the language to be used for all or any of the purposes mentioned in article 348;\n(d) the form of numerals to be used for any one or more specified purposes of the Union;\n(e) any other matter referred to the Commission by the President as regards the official language of the Union and the language for communication between the Union and a State or between one State and another and their use.\n(3) In making their recommendations under clause (2), the Commission shall have due regard to the industrial, cultural and scientific advancement of India, and the just claims and the interests of persons belonging to the non-Hindi speaking areas in regard to the public services.\n(4) There shall be constituted a Committee consisting of thirty members, of whom twenty shall be members of the House of the People and ten shall be members of the Council of States to be elected respectively by the members of the House of the People and the members of the Council of States in accordance with the system of proportional representation by means of the single transferable vote.\n(5) It shall be the duty of the Committee to examine the recommendations of the Commission constituted under clause (1) and to report to the President their opinion thereon.\n(6) Notwithstanding anything in article 343, the President may, after consideration of the report referred to in clause (5), issue directions in accordance with the whole or any part of that report.\n'",1.4016687788550728e-10,0.0946745544035573,0.0206185556009022,0.0946745544035573,0.8163373470306396,Part b'Part XVII' - Article b'\nArticle\n344\n',0.59234095
IndianConstitution,What is the description of Part b'Part XVII' - Article b'\nArticle\n345\n' - b'Official language or languages of a State.'? Please provide the full text of this article.,": Article 345 of the Indian Constitution states: ""Subject to the provisions of articles 346 and 347, the Legislature of a State may by law adopt any one or more of the languages in use in the State or Hindi as the language or languages to be used for all or any of the official purposes of that State: Provided that until the Legislature of the State otherwise provides by law, the English language shall continue to be used for those official purposes within the State for which it was being used immediately before the commencement of this Constitution.""","b'\nSubject to the provisions of articles 346 and 347, the Legislature of a State may by law adopt any one or more of the language in use in the State or Hindi as the language or languages to be used for all or any of the official purposes of that State:\nProvided that, until the Legislature of the State otherwise provides by law, the English language shall continue to be used for those official purposes within the State for which it was being used immediately before the commencement of this Constitution.\n'",0.8102813218837227,0.8849557472221787,0.87425149202051,0.8849557472221787,0.9835174679756165,Part b'Part XVII' - Article b'\nArticle\n345\n',0.8495256
IndianConstitution,What is the description of Part b'Part XVII' - Article b'\nArticle\n350\n' - b'Language to be used in representations for redress of grievances.'? Please provide the full text of this article.,":  Article 350 of the Indian Constitution states: ""Every person shall be entitled to submit a representation for the redress of any grievance to any officer or authority of the Union or a State in any of the languages used in the Union or in the State, as the case may be.""","b'\nEvery person shall be entitled to submit a representation for the redress of any grievance to any officer or authority of the Union or a State in any of the languages used in the Union or in the State, as the case may be.\n'",0.7476280127289232,0.8387096724661812,0.8735632134231736,0.8387096724661812,0.9540392756462096,Part b'Part XVII' - Article b'\nArticle\n350\n',0.82183075
IndianConstitution,What is the description of Part b'Part XVII' - Article b'\nArticle\n350A\n' - b'Facilities for instruction in mother-tongue at primary stage.'? Please provide the full text of this article.,":Article 350A of the Indian Constitution states: ""It shall be the endeavour of every State and of every local authority within the State to provide adequate facilities for instruction in the mother-tongue at the primary stage of education to children belonging to linguistic minority groups; and the President may issue such directions to any State as he considers necessary or proper for securing the provision of such facilities.""",b'\nIt shall be the endeavour of every State and of every local authority within the State to provide adequate facilities for instruction in the mother-tongue at the primary stage of education to children belonging to linguistic minority groups; and the President may issue such directions to any State as he considers necessary or proper for securing the provision of such facilities.\n',0.8068451106002253,0.9032258014660652,0.9133858217868436,0.9032258014660652,0.9770108461380004,Part b'Part XVII' - Article b'\nArticle\n350A\n',0.80592954
IndianConstitution,What is the description of Part b'Part XVII' - Article b'\nArticle\n351\n' - b'Directive for development of the Hindi language.'? Please provide the full text of this article.,:```text Article 351 in Part XVII of the Indian Constitution is a directive for the development of the Hindi language. ```,"b'\nIt shall be the duty of the Union to promote the spread of the Hindi language, to develop it so that it may serve as a medium of expression for all the elements of the composite culture of India and to secure its enrichment by assimilating without interfering with its genius, the forms, style and expressions used in Hindustani and in the other languages of India specified in the Eighth Schedule, and by drawing, wherever necessary or desirable, for its vocabulary, primarily on Sanskrit and secondarily on other languages.\n'",0.0079634522420779,0.153846150295858,0.0388349484475447,0.1025640990138068,0.8290308117866516,Part b'Part XVII' - Article b'\nArticle\n351\n',0.5948418
IndianConstitution,What is the description of Part b'Part XVIII' - Article b'\nArticle\n352\n' - b'Proclamation of Emergency.'? Please provide the full text of this article.,": Article 352 of the Indian Constitution allows the President to declare a state of emergency if there is a grave threat to the security of India or any part of it, whether by war, external aggression, or armed rebellion. While a Proclamation of Emergency is in operation, the executive power of the Union extends to giving directions to any State as to the manner in which the executive power thereof is to be exercised; and the power of Parliament to make laws with respect to any matter shall include power to make laws conferring powers.","b'\n(1) If the President is satisfied that a grave emergency exists whereby the security of India or of any part of the territory thereof is threatened, whether by war or external aggression or armed rebellion, he may, by Proclamation, make a declaration to that effect in respect of the whole of India or of such part of the territory thereof as may be specified in the Proclamation.\nExplanation.\xe2\x80\x94A Proclamation of Emergency declaring that the security of India or any part of the territory thereof is threatened by war or by external aggression or by armed rebellion may be made before the actual occurrence of war or of any such aggression or rebellion, if the President is satisfied that there is imminent danger thereof.\n(2) A Proclamation issued under clause (1) may be varied or revoked by a subsequent Proclamation.\n(3) The President shall not issue a Proclamation under clause (1) or a Proclamation varying such Proclamation unless the decision of the Union Cabinet (that is to say, the Council consisting of the Prime Minister and other Ministers of Cabinet rank appointed under article 75) that such a Proclamation may be issued has been communicated to him in writing.\n(4) Every Proclamation issued under this article shall be laid before each House of Parliament and shall, except where it is a Proclamation revoking a previous Proclamation, cease to operate at the expiration of one month unless before the expiration of that period it has been approved by resolutions of both Houses of Parliament:\nProvided that if any such Proclamation (not being a Proclamation revoking a previous Proclamation) is issued at a time when the House of the People has been dissolved, or the dissolution of the House of the People takes place during the period of one month referred to in this clause, and if a resolution approving the Proclamation has been passed by the Council of States, but no resolution with respect to such Proclamation has been passed by the House of the People before the expiration of that period, the Proclamation shall cease to operate at the expiration of thirty days from the date on which the House of the People first sits after its reconstitution, unless before the expiration of the said period of thirty days a resolution approving the Proclamation has been also passed by the House of the People.\n(5) A Proclamation so approved shall, unless revoked, cease to operate on the expiration of a period of six months from the date of the passing of the second of the resolutions approving the Proclamation under clause (4): Provided that if and so often as a resolution approving the continuance in force of such a Proclamation is passed by both Houses of Parliament the Proclamation shall, unless revoked, continue in force for a further period of six months from the date on which it would otherwise have ceased to operate under this clause:\nProvided further that if the dissolution of the House of the People takes place during any such period of six months and a resolution approving the continuance in force of such Proclamation has been passed by the Council of States but no resolution with respect to the continuance in force of such Proclamation has been passed by the House of the People during the said period, the Proclamation shall cease to operate at the expiration of thirty days from the date on which the House of the People first sits after its reconstitution unless before the expiration of the said period of thirty days, a resolution approving the continuance in force of the Proclamation has been also passed by the House of the People.\n(6) For the purposes of clauses (4) and (5), a resolution may be passed by either House of Parliament only by a majority of the total membership of that House and by a majority of not less than two-thirds of the Members of that House present and voting.\n(7) Notwithstanding anything contained in the foregoing clauses, the President shall revoke a Proclamation issued under clause (1) or a Proclamation varying such Proclamation if the House of the People passes a resolution disapproving, or, as the case may be, disapproving the continuance in force of, such Proclamation.\n(8) Where a notice in writing signed by not less than one-tenth of the total number of members of the House of the People has been given, of their intention to move a resolution for disapproving, or, as the case may be, for disapproving the continuance in force of, a Proclamation issued under clause (1) or a Proclamation varying such Proclamation,\xe2\x80\x94\n(a) to the Speaker, if the House is in session; or\n(b) to the President, if the House is not in session, a special sitting of the House shall be held within fourteen days from the date on which such notice is received by the Speaker, or, as the case may be, by the President, for the purpose of considering such resolution.\n(9) The power conferred on the President by this article shall include the power to issue different Proclamations on different grounds, being war or external aggression or armed rebellion or imminent danger of war or external aggression or armed rebellion, whether or not there is a Proclamation already issued by the President under clause (1) and such Proclamation is in operation.\n'",4.359562584715208e-05,0.2368421020552718,0.1015228401288361,0.2039473652131666,0.9340649843215942,Part b'Part XVIII' - Article b'\nArticle\n352\n',0.6993276
IndianConstitution,What is the description of Part b'Part XVIII' - Article b'\nArticle\n353\n' - b'Effect of Proclamation of Emergency.'? Please provide the full text of this article.,": Article 353 states that while a Proclamation of Emergency is in operation, the executive power of the Union shall extend to giving directions to any State as to the manner in which the executive power thereof is to be exercised; and the power of Parliament to make laws with respect to any matter shall include power to make laws conferring powers and imposing duties, or authorising the conferring of powers and the imposition of duties, upon the Union or officers and authorities of the Union as respects that matter.","b'\nWhile a Proclamation of Emergency is in operation, then\xe2\x80\x94\n(a) notwithstanding anything in this Constitution, the executive power of the Union shall extend to the giving of directions to any State as to the manner in which the executive power thereof is to be exercised;\n(b) the power of Parliament to make laws with respect to any matter shall include power to make laws conferring powers and imposing duties, or authorising the conferring of powers and the imposition of duties, upon the Union or officers and authorities of the Union as respects that matter, notwithstanding that it is one which is not enumerated in the Union List:\nProvided that where a Proclamation of Emergency is in operation only in any part of the territory of India,\xe2\x80\x94\n(i) the executive power of the Union to give directions under clause (a), and\n(ii) the power of Parliament to make laws under clause (b),\nshall also extend to any State other than a State in which or in any part of which the Proclamation of Emergency is in operation if and in so far as the security of India or any part of the territory thereof is threatened by activities in or in relation to the part of the territory of India in which the Proclamation of Emergency is in operation.\n'",0.1837116056018331,0.6615384568414202,0.5814977928459703,0.6615384568414202,0.9501867890357972,Part b'Part XVIII' - Article b'\nArticle\n353\n',0.80541825
IndianConstitution,What is the description of Part b'Part XVIII' - Article b'\nArticle\n355\n' - b'Duty of the Union to protect States against external aggression and internal disturbance'? Please provide the full text of this article.,: Article 355 states that it shall be the duty of the Union to protect every State against external aggression and internal disturbance and to ensure that the government of every State is carried on in accordance with the provisions of this Constitution.,b'\nIt shall be the duty of the Union to protect every State against external aggression and internal disturbance and to ensure that the Government of every State is carried on in accordance with the provisions of this Constitution.\n',0.8116191409089194,0.8571428521541952,0.8461538411669954,0.8571428521541952,0.9693424701690674,Part b'Part XVIII' - Article b'\nArticle\n355\n',0.7092631
